"question_translation_id","knowledge_point_id","language_code","translated_question_text","question_id"
33162,4,"en","Find the difference.\n47−44[[ans]]",2467
33163,4,"en","Find the difference.\n47−45[[ans]]",2468
33164,4,"en","Find the difference.\n47−46[[ans]]",2469
33165,4,"en","Find the difference.\n47−47[[ans]]",2470
33166,4,"en","Find the difference.\n48−0[[ans]][[ans]]",2471
33167,4,"en","Find the difference.\n48−1[[ans]][[ans]]",2472
33168,4,"en","Find the difference.\n48−2[[ans]][[ans]]",2473
33169,4,"en","Find the difference.\n48−3[[ans]][[ans]]",2474
33170,4,"en","Find the difference.\n48−4[[ans]][[ans]]",2475
33171,4,"en","Find the difference.\n48−5[[ans]][[ans]]",2476
33172,4,"en","Find the difference.\n48−6[[ans]][[ans]]",2477
33173,4,"en","Find the difference.\n48−7[[ans]][[ans]]",2478
33174,4,"en","Find the difference.\n48−8[[ans]][[ans]]",2479
33175,4,"en","Find the difference.\n48−10[[ans]][[ans]]",2480
33176,4,"en","Find the difference.\n48−11[[ans]][[ans]]",2481
33177,4,"en","Find the difference.\n48−12[[ans]][[ans]]",2482
33178,4,"en","Find the difference.\n48−13[[ans]][[ans]]",2483
33179,4,"en","Find the difference.\n48−14[[ans]][[ans]]",2484
33180,4,"en","Find the difference.\n48−15[[ans]][[ans]]",2485
33181,4,"en","Find the difference.\n48−16[[ans]][[ans]]",2486
33182,4,"en","Find the difference.\n48−17[[ans]][[ans]]",2487
33183,4,"en","Find the difference.\n48−18[[ans]][[ans]]",2488
33184,4,"en","Find the difference.\n48−20[[ans]][[ans]]",2489
33185,4,"en","Find the difference.\n48−21[[ans]][[ans]]",2490
33186,4,"en","Find the difference.\n48−22[[ans]][[ans]]",2491
33187,4,"en","Find the difference.\n48−23[[ans]][[ans]]",2492
33188,4,"en","Find the difference.\n48−24[[ans]][[ans]]",2493
33189,4,"en","Find the difference.\n48−25[[ans]][[ans]]",2494
33190,4,"en","Find the difference.\n48−26[[ans]][[ans]]",2495
33191,4,"en","Find the difference.\n48−27[[ans]][[ans]]",2496
33192,4,"en","Find the difference.\n48−28[[ans]][[ans]]",2497
33193,4,"en","Find the difference.\n48−30[[ans]][[ans]]",2498
33194,4,"en","Find the difference.\n48−31[[ans]][[ans]]",2499
33195,4,"en","Find the difference.\n48−32[[ans]][[ans]]",2500
33196,4,"en","Find the difference.\n48−33[[ans]][[ans]]",2501
33197,4,"en","Find the difference.\n48−34[[ans]][[ans]]",2502
33198,4,"en","Find the difference.\n48−35[[ans]][[ans]]",2503
33199,4,"en","Find the difference.\n48−36[[ans]][[ans]]",2504
33200,4,"en","Find the difference.\n48−37[[ans]][[ans]]",2505
33201,4,"en","Find the difference.\n48−38[[ans]][[ans]]",2506
33202,4,"en","Find the difference.\n48−40[[ans]]",2507
33203,4,"en","Find the difference.\n48−41[[ans]]",2508
33204,4,"en","Find the difference.\n48−42[[ans]]",2509
33205,4,"en","Find the difference.\n48−43[[ans]]",2510
33206,4,"en","Find the difference.\n48−44[[ans]]",2511
33207,4,"en","Find the difference.\n48−45[[ans]]",2512
33208,4,"en","Find the difference.\n48−46[[ans]]",2513
33209,4,"en","Find the difference.\n48−47[[ans]]",2514
33210,4,"en","Find the difference.\n48−48[[ans]]",2515
33211,4,"en","Find the difference.\n49−0[[ans]][[ans]]",2516
33212,4,"en","Find the difference.\n49−1[[ans]][[ans]]",2517
33213,4,"en","Find the difference.\n49−2[[ans]][[ans]]",2518
33214,4,"en","Find the difference.\n49−3[[ans]][[ans]]",2519
33215,4,"en","Find the difference.\n49−4[[ans]][[ans]]",2520
33216,4,"en","Find the difference.\n49−5[[ans]][[ans]]",2521
33217,4,"en","Find the difference.\n49−6[[ans]][[ans]]",2522
33218,4,"en","Find the difference.\n49−7[[ans]][[ans]]",2523
33219,4,"en","Find the difference.\n49−8[[ans]][[ans]]",2524
33220,4,"en","Find the difference.\n49−9[[ans]][[ans]]",2525
33221,4,"en","Find the difference.\n49−10[[ans]][[ans]]",2526
33222,4,"en","Find the difference.\n49−11[[ans]][[ans]]",2527
33223,4,"en","Find the difference.\n49−12[[ans]][[ans]]",2528
33224,4,"en","Find the difference.\n49−13[[ans]][[ans]]",2529
33225,4,"en","Find the difference.\n49−14[[ans]][[ans]]",2530
33226,4,"en","Find the difference.\n49−15[[ans]][[ans]]",2531
33227,4,"en","Find the difference.\n49−16[[ans]][[ans]]",2532
33228,4,"en","Find the difference.\n49−17[[ans]][[ans]]",2533
33229,4,"en","Find the difference.\n49−18[[ans]][[ans]]",2534
33230,4,"en","Find the difference.\n49−19[[ans]][[ans]]",2535
33231,4,"en","Find the difference.\n49−20[[ans]][[ans]]",2536
33232,4,"en","Find the difference.\n49−21[[ans]][[ans]]",2537
33233,4,"en","Find the difference.\n49−22[[ans]][[ans]]",2538
33234,4,"en","Find the difference.\n49−23[[ans]][[ans]]",2539
33235,4,"en","Find the difference.\n49−24[[ans]][[ans]]",2540
33236,4,"en","Find the difference.\n49−25[[ans]][[ans]]",2541
33237,4,"en","Find the difference.\n49−26[[ans]][[ans]]",2542
33238,4,"en","Find the difference.\n49−27[[ans]][[ans]]",2543
33239,4,"en","Find the difference.\n49−28[[ans]][[ans]]",2544
33240,4,"en","Find the difference.\n49−29[[ans]][[ans]]",2545
33241,4,"en","Find the difference.\n49−30[[ans]][[ans]]",2546
33242,4,"en","Find the difference.\n49−31[[ans]][[ans]]",2547
33243,4,"en","Find the difference.\n49−32[[ans]][[ans]]",2548
33244,4,"en","Find the difference.\n49−33[[ans]][[ans]]",2549
33245,4,"en","Find the difference.\n49−34[[ans]][[ans]]",2550
33246,4,"en","Find the difference.\n49−35[[ans]][[ans]]",2551
33247,4,"en","Find the difference.\n49−36[[ans]][[ans]]",2552
33248,4,"en","Find the difference.\n49−37[[ans]][[ans]]",2553
33249,4,"en","Find the difference.\n49−38[[ans]][[ans]]",2554
33250,4,"en","Find the difference.\n49−39[[ans]][[ans]]",2555
33251,4,"en","Find the difference.\n49−40[[ans]]",2556
33252,4,"en","Find the difference.\n49−41[[ans]]",2557
33253,4,"en","Find the difference.\n49−42[[ans]]",2558
33254,4,"en","Find the difference.\n49−43[[ans]]",2559
33255,4,"en","Find the difference.\n49−44[[ans]]",2560
33256,4,"en","Find the difference.\n49−45[[ans]]",2561
33257,4,"en","Find the difference.\n49−46[[ans]]",2562
33258,4,"en","Find the difference.\n49−47[[ans]]",2563
33259,4,"en","Find the difference.\n49−48[[ans]]",2564
33260,4,"en","Find the difference.\n49−49[[ans]]",2565
33261,4,"en","Find the difference.\n50−0[[ans]][[ans]]",2566
33262,4,"en","Find the difference.\n50−10[[ans]][[ans]]",2567
33263,4,"en","Find the difference.\n50−20[[ans]][[ans]]",2568
33264,4,"en","Find the difference.\n50−30[[ans]][[ans]]",2569
33265,4,"en","Find the difference.\n50−40[[ans]][[ans]]",2570
33266,4,"en","Find the difference.\n50−50[[ans]]",2571
33267,5,"en","Fill in the missing numbers.\n[[ans]], 23, 28, 33, [[ans]], 43, [[ans]]",2572
33268,5,"en","Fill in the missing numbers.\n[[ans]], 40, [[ans]], 42",2573
33269,5,"en","Fill in the missing numbers.\n27, [[ans]], 29",2574
33270,5,"en","Fill in the missing numbers.\n[[ans]], 7, [[ans]], 17, 22, 27, [[ans]]",2575
33271,5,"en","Fill in the missing numbers.\n13, 18, [[ans]], 28, [[ans]]",2576
33272,5,"en","Fill in the missing numbers.\n[[ans]], 11, [[ans]], 15, 17, [[ans]], 21",2577
33273,5,"en","Fill in the missing numbers.\n[[ans]], 28, 30",2578
33274,5,"en","Fill in the missing numbers.\n13, 14, [[ans]], 16, [[ans]]",2579
33275,5,"en","Fill in the missing numbers.\n37, [[ans]], 41, [[ans]]",2580
33276,5,"en","Fill in the missing numbers.\n[[ans]], 37, [[ans]], 47",2581
33277,5,"en","Fill in the missing numbers.\n[[ans]], 18, 20, 22, [[ans]], 26, [[ans]]",2582
33278,5,"en","Fill in the missing numbers.\n[[ans]], 34, 35, [[ans]]",2583
33279,5,"en","Fill in the missing numbers.\n0, [[ans]], 2, 3, 4, [[ans]]",2584
33280,5,"en","Fill in the missing numbers.\n[[ans]], 18, [[ans]], 20, [[ans]], 22, 23",2585
33281,5,"en","Fill in the missing numbers.\n[[ans]], 18, [[ans]], 22, [[ans]], 26, 28",2586
33282,5,"en","Fill in the missing numbers.\n[[ans]], 28, [[ans]], 30, 31, [[ans]], 33",2587
33283,5,"en","Fill in the missing numbers.\n42, [[ans]], 46, [[ans]], 50",2588
33284,5,"en","Fill in the missing numbers.\n[[ans]], 44, 45, [[ans]], 47, 48",2589
33285,5,"en","Fill in the missing numbers.\n[[ans]], 4, 6, [[ans]], 10, [[ans]], 14",2590
33286,5,"en","Fill in the missing numbers.\n[[ans]], 37, 38, [[ans]], 40",2591
33287,5,"en","Fill in the missing numbers.\n15, 17, [[ans]], 21, 23, [[ans]]",2592
33288,5,"en","Fill in the missing numbers.\n[[ans]], 32, [[ans]], 34, 35, [[ans]], 37",2593
33289,5,"en","Fill in the missing numbers.\n[[ans]], 24, 25",2594
33290,5,"en","Fill in the missing numbers.\n21, 23, [[ans]], 27, [[ans]]",2595
33291,5,"en","Fill in the missing numbers.\n[[ans]], 34, 35",2596
33292,5,"en","Fill in the missing numbers.\n29, [[ans]], 33, 35, [[ans]], 39, [[ans]]",2597
33293,5,"en","Fill in the missing numbers.\n[[ans]], 47, 48",2598
33294,5,"en","Fill in the missing numbers.\n40, [[ans]], 44, [[ans]]",2599
33295,5,"en","Fill in the missing numbers.\n24, 25, [[ans]], 27, [[ans]], 29",2600
33296,5,"en","Fill in the missing numbers.\n[[ans]], 46, 47",2601
33297,5,"en","Fill in the missing numbers.\n[[ans]], 17, 19, 21, [[ans]], 25",2602
33298,5,"en","Fill in the missing numbers.\n31, [[ans]], 35, [[ans]], 39",2603
33299,5,"en","Fill in the missing numbers.\n46, [[ans]], 48, [[ans]]",2604
33300,5,"en","Fill in the missing numbers.\n[[ans]], 4, 6, [[ans]], 10",2605
33301,5,"en","Fill in the missing numbers.\n16, [[ans]], 20, [[ans]]",2606
33302,5,"en","Fill in the missing numbers.\n[[ans]], 46, 48, [[ans]]",2607
33303,5,"en","Fill in the missing numbers.\n30, 32, [[ans]]",2608
33304,5,"en","Fill in the missing numbers.\n20, [[ans]], 24, 26, [[ans]]",2609
33305,5,"en","Fill in the missing numbers.\n13, [[ans]], 15, 16, [[ans]]",2610
33306,5,"en","Fill in the missing numbers.\n40, [[ans]], 44, 46, 48, [[ans]]",2611
33307,5,"en","Fill in the missing numbers.\n[[ans]], 32, [[ans]], 34",2612
33308,5,"en","Fill in the missing numbers.\n2, 4, [[ans]]",2613
33309,5,"en","Fill in the missing numbers.\n[[ans]], 5, 7",2614
33310,5,"en","Fill in the missing numbers.\n[[ans]], 6, 11, 16, 21, [[ans]]",2615
33311,5,"en","Fill in the missing numbers.\n20, [[ans]], 24, 26, [[ans]], 30, [[ans]]",2616
33312,5,"en","Fill in the missing numbers.\n42, [[ans]], 44, [[ans]]",2617
33313,5,"en","Fill in the missing numbers.\n[[ans]], 31, 33",2618
33314,5,"en","Fill in the missing numbers.\n5, [[ans]], 7, [[ans]]",2619
33315,5,"en","Fill in the missing numbers.\n[[ans]], 6, 8, [[ans]]",2620
33316,5,"en","Fill in the missing numbers.\n4, 6, [[ans]], 10, [[ans]], 14, [[ans]]",2621
33317,5,"en","Fill in the missing numbers.\n[[ans]], 20, 25, [[ans]], 35, 40",2622
33318,5,"en","Fill in the missing numbers.\n2, [[ans]], 12, 17, [[ans]], 27, [[ans]]",2623
33319,5,"en","Fill in the missing numbers.\n32, [[ans]], 36, [[ans]], 40, [[ans]], 44",2624
33320,5,"en","Fill in the missing numbers.\n0, 5, 10, [[ans]], 20, [[ans]]",2625
33321,5,"en","Fill in the missing numbers.\n[[ans]], 32, 34, [[ans]], 38, [[ans]], 42",2626
33322,5,"en","Fill in the missing numbers.\n[[ans]], 39, [[ans]], 43",2627
33323,5,"en","Fill in the missing numbers.\n29, 30, [[ans]], 32, 33, [[ans]]",2628
33324,5,"en","Fill in the missing numbers.\n3, [[ans]], 5, [[ans]]",2629
33325,5,"en","Fill in the missing numbers.\n22, [[ans]], 32, 37, [[ans]]",2630
33326,5,"en","Fill in the missing numbers.\n29, [[ans]], 33, [[ans]], 37",2631
33327,5,"en","Fill in the missing numbers.\n0, [[ans]], 4, [[ans]], 8, 10",2632
33328,5,"en","Fill in the missing numbers.\n10, [[ans]], 20, [[ans]], 30, 35, [[ans]]",2633
33329,5,"en","Fill in the missing numbers.\n25, [[ans]], 29",2634
33330,5,"en","Fill in the missing numbers.\n23, [[ans]], 27, [[ans]], 31",2635
33331,5,"en","Fill in the missing numbers.\n23, [[ans]], 33, [[ans]], 43, 48",2636
33332,5,"en","Fill in the missing numbers.\n25, [[ans]], 35, [[ans]], 45",2637
33333,5,"en","Fill in the missing numbers.\n32, [[ans]], 36",2638
33334,5,"en","Fill in the missing numbers.\n5, [[ans]], 15, [[ans]], 25",2639
33335,5,"en","Fill in the missing numbers.\n47, [[ans]], 49, [[ans]]",2640
33336,5,"en","Fill in the missing numbers.\n14, [[ans]], 24, [[ans]], 34, 39",2641
33337,5,"en","Fill in the missing numbers.\n11, [[ans]], 15",2642
33338,5,"en","Fill in the missing numbers.\n[[ans]], 3, [[ans]], 7",2643
33339,5,"en","Fill in the missing numbers.\n9, [[ans]], 13, [[ans]], 17, 19",2644
33340,5,"en","Fill in the missing numbers.\n8, 10, [[ans]], 14, [[ans]]",2645
33341,5,"en","Fill in the missing numbers.\n[[ans]], 18, 20, 22, 24, [[ans]]",2646
33342,5,"en","Fill in the missing numbers.\n[[ans]], 3, 5",2647
33343,5,"en","Fill in the missing numbers.\n[[ans]], 16, [[ans]], 18, 19, 20",2648
33344,5,"en","Fill in the missing numbers.\n[[ans]], 30, 31, [[ans]]",2649
33345,5,"en","Fill in the missing numbers.\n6, [[ans]], 8, 9, [[ans]], 11, [[ans]]",2650
33346,5,"en","Fill in the missing numbers.\n[[ans]], 39, [[ans]], 41",2651
33347,5,"en","Fill in the missing numbers.\n1, [[ans]], 3, 4, [[ans]]",2652
33348,5,"en","Fill in the missing numbers.\n21, [[ans]], 31, 36, [[ans]], 46",2653
33349,5,"en","Fill in the missing numbers.\n[[ans]], 31, 32",2654
33350,5,"en","Fill in the missing numbers.\n[[ans]], 40, 42, [[ans]], 46",2655
33351,5,"en","Fill in the missing numbers.\n23, 24, [[ans]], 26, [[ans]], 28, [[ans]]",2656
33352,5,"en","Fill in the missing numbers.\n[[ans]], 6, [[ans]], 10, 12",2657
33353,5,"en","Fill in the missing numbers.\n[[ans]], 38, [[ans]], 40, 41, [[ans]], 43",2658
33354,5,"en","Fill in the missing numbers.\n8, [[ans]], 18, [[ans]], 28, 33, [[ans]]",2659
33355,5,"en","Fill in the missing numbers.\n7, [[ans]], 17, [[ans]]",2660
33356,5,"en","Fill in the missing numbers.\n20, [[ans]], 24",2661
33357,5,"en","Fill in the missing numbers.\n19, [[ans]], 21, 22, 23, [[ans]]",2662
33358,5,"en","Fill in the missing numbers.\n32, 34, [[ans]], 38, [[ans]], 42, [[ans]]",2663
33359,5,"en","Fill in the missing numbers.\n[[ans]], 44, 45",2664
33360,5,"en","Fill in the missing numbers.\n[[ans]], 45, [[ans]], 47",2665
33361,5,"en","Fill in the missing numbers.\n[[ans]], 44, [[ans]], 46, 47",2666
33362,5,"en","Fill in the missing numbers.\n[[ans]], 22, 24, 26, [[ans]]",2667
33363,5,"en","Fill in the missing numbers.\n14, [[ans]], 18, 20, [[ans]]",2668
33364,5,"en","Fill in the missing numbers.\n31, 33, 35, [[ans]], 39, [[ans]]",2669
33365,5,"en","Fill in the missing numbers.\n2, [[ans]], 12",2670
33366,5,"en","Fill in the missing numbers.\n[[ans]], 45, [[ans]], 47, [[ans]], 49, 50",2671
33367,5,"en","Fill in the missing numbers.\n20, [[ans]], 30",2672
33368,5,"en","Fill in the missing numbers.\n[[ans]], 11, [[ans]], 21, [[ans]], 31, 36",2673
33369,5,"en","Fill in the missing numbers.\n46, [[ans]], 48",2674
33370,5,"en","Fill in the missing numbers.\n[[ans]], 25, 27, [[ans]], 31, 33",2675
33371,5,"en","Fill in the missing numbers.\n25, [[ans]], 27, 28, [[ans]]",2676
33372,5,"en","Fill in the missing numbers.\n39, [[ans]], 41",2677
33373,5,"en","Fill in the missing numbers.\n21, [[ans]], 31, [[ans]], 41",2678
33374,5,"en","Fill in the missing numbers.\n[[ans]], 36, 38",2679
33375,5,"en","Fill in the missing numbers.\n16, 17, [[ans]], 19, [[ans]], 21",2680
33376,5,"en","Fill in the missing numbers.\n31, 32, [[ans]]",2681
33377,5,"en","Fill in the missing numbers.\n[[ans]], 35, 36",2682
33378,5,"en","Fill in the missing numbers.\n[[ans]], 48, 49, [[ans]]",2683
33379,5,"en","Fill in the missing numbers.\n[[ans]], 21, 26, [[ans]], 36, 41",2684
33380,5,"en","Fill in the missing numbers.\n[[ans]], 24, [[ans]], 28",2685
33381,5,"en","Fill in the missing numbers.\n35, [[ans]], 37, [[ans]]",2686
33382,5,"en","Fill in the missing numbers.\n[[ans]], 26, [[ans]], 28",2687
33383,5,"en","Fill in the missing numbers.\n16, [[ans]], 20, 22, [[ans]], 26, [[ans]]",2688
33384,5,"en","Fill in the missing numbers.\n9, 14, [[ans]], 24, [[ans]], 34, [[ans]]",2689
33385,5,"en","Fill in the missing numbers.\n28, [[ans]], 30, 31, [[ans]]",2690
33386,5,"en","Fill in the missing numbers.\n[[ans]], 4, 5, 6, [[ans]], 8",2691
33387,5,"en","Fill in the missing numbers.\n[[ans]], 26, 27, 28, [[ans]], 30",2692
33388,5,"en","Fill in the missing numbers.\n[[ans]], 15, 17, [[ans]], 21",2693
33389,5,"en","Fill in the missing numbers.\n39, [[ans]], 41, [[ans]]",2694
33390,5,"en","Fill in the missing numbers.\n0, [[ans]], 2",2695
33391,5,"en","Fill in the missing numbers.\n[[ans]], 20, 21, 22, [[ans]], 24",2696
33392,5,"en","Fill in the missing numbers.\n[[ans]], 41, 42, 43, [[ans]], 45",2697
33393,5,"en","Fill in the missing numbers.\n36, [[ans]], 46",2698
33394,5,"en","Fill in the missing numbers.\n33, [[ans]], 35, [[ans]], 37, 38",2699
33395,5,"en","Fill in the missing numbers.\n[[ans]], 33, 35, [[ans]]",2700
33396,5,"en","Fill in the missing numbers.\n[[ans]], 37, [[ans]], 39, 40, 41",2701
33397,5,"en","Fill in the missing numbers.\n[[ans]], 30, 31",2702
33398,5,"en","Fill in the missing numbers.\n15, [[ans]], 17, [[ans]]",2703
33399,5,"en","Fill in the missing numbers.\n17, [[ans]], 27, [[ans]]",2704
33400,5,"en","Fill in the missing numbers.\n[[ans]], 27, 32, [[ans]]",2705
49115,44,"en","Add.\n0.15+0.2[[ans]]",22857
33401,5,"en","Fill in the missing numbers.\n38, 40, [[ans]], 44, [[ans]]",2706
33402,5,"en","Fill in the missing numbers.\n[[ans]], 29, 31, 33, [[ans]]",2707
33403,5,"en","Fill in the missing numbers.\n[[ans]], 5, [[ans]], 9",2708
33404,5,"en","Fill in the missing numbers.\n46, [[ans]], 48, [[ans]], 50",2709
33405,5,"en","Fill in the missing numbers.\n5, 6, [[ans]], 8, [[ans]]",2710
33406,5,"en","Fill in the missing numbers.\n7, [[ans]], 17",2711
33407,5,"en","Fill in the missing numbers.\n[[ans]], 5, 10, [[ans]]",2712
33408,5,"en","Fill in the missing numbers.\n5, [[ans]], 9, [[ans]], 13, 15",2713
33409,5,"en","Fill in the missing numbers.\n[[ans]], 18, [[ans]], 22",2714
33410,5,"en","Fill in the missing numbers.\n[[ans]], 30, [[ans]], 34",2715
33411,5,"en","Fill in the missing numbers.\n[[ans]], 24, [[ans]], 26, [[ans]], 28, 29",2716
33412,5,"en","Fill in the missing numbers.\n39, 41, [[ans]]",2717
